repeat,fold,n_test_games,selected_penalty,mean_loss,mean_agreement,model,representation,block
2,4,36,10.0,1.3977258143153952,0.43827160493827155,4B,count_overall,enriched
3,0,40,10.0,1.4462840454255348,0.38611111111111107,4B,count_overall,enriched
3,1,37,10.0,1.1859090781644217,0.5472972972972973,4B,count_overall,enriched
3,2,41,10.0,1.2414700462177481,0.5739837398373984,4B,count_overall,enriched
3,3,36,10.0,1.2940477123538323,0.5345679012345679,4B,count_overall,enriched
3,4,37,10.0,1.3896877876157452,0.5495495495495495,4B,count_overall,enriched
4,0,38,100.0,1.29235310197137,0.4802631578947367,4B,count_overall,enriched
4,1,38,10.0,1.3255010037384232,0.5842105263157894,4B,count_overall,enriched
4,2,40,10.0,1.266215560690074,0.5727777777777777,4B,count_overall,enriched
4,3,33,10.0,1.2635111475868375,0.6548821548821547,4B,count_overall,enriched
4,4,42,10.0,1.3824693418011824,0.42857142857142855,4B,count_overall,enriched
0,0,39,10.0,1.3697518842494223,0.4700854700854701,4B,count_overall,combined
0,1,38,10.0,1.2018680543479376,0.5877192982456139,4B,count_overall,combined
0,2,38,10.0,1.2206824565101666,0.4912280701754386,4B,count_overall,combined
0,3,37,10.0,1.3788083812271246,0.47747747747747743,4B,count_overall,combined
0,4,39,10.0,1.5109025018880458,0.4102564102564102,4B,count_overall,combined
1,0,37,10.0,1.3250145668058189,0.5765765765765765,4B,count_overall,combined
1,1,39,10.0,1.359409640984444,0.41025641025641024,4B,count_overall,combined
1,2,38,10.0,1.2657969210018916,0.5175438596491228,4B,count_overall,combined
1,3,38,10.0,1.310389417746417,0.4912280701754385,4B,count_overall,combined
1,4,39,10.0,1.407204558142195,0.46153846153846156,4B,count_overall,combined
2,0,41,10.0,1.388600098770104,0.5203252032520325,4B,count_overall,combined
2,1,47,10.0,1.312899816037921,0.524822695035461,4B,count_overall,combined
2,2,35,10.0,1.4030190031144114,0.4571428571428571,4B,count_overall,combined
2,3,32,10.0,1.2294185035934473,0.5729166666666666,4B,count_overall,combined
2,4,36,100.0,1.4499554071138312,0.4444444444444444,4B,count_overall,combined
3,0,40,10.0,1.4511540889679448,0.3583333333333333,4B,count_overall,combined
3,1,37,10.0,1.185173919704114,0.5405405405405406,4B,count_overall,combined
3,2,41,10.0,1.2765537712662987,0.5365853658536586,4B,count_overall,combined
3,3,36,10.0,1.2899485566519775,0.4722222222222222,4B,count_overall,combined
3,4,37,10.0,1.4039578761259854,0.5495495495495495,4B,count_overall,combined
4,0,38,100.0,1.2944756505990387,0.47368421052631576,4B,count_overall,combined
4,1,38,10.0,1.3493622322740935,0.5263157894736842,4B,count_overall,combined
4,2,40,10.0,1.2758699578449602,0.5166666666666666,4B,count_overall,combined
4,3,33,10.0,1.2586762874208153,0.6464646464646464,4B,count_overall,combined
4,4,42,10.0,1.4025049155359934,0.4206349206349206,4B,count_overall,combined
0,0,39,100.0,1.5621151493521874,0.18803418803418803,4B,rate_overall,strategy
0,1,38,10000.0,1.4754069227949527,0.2719298245614035,4B,rate_overall,strategy
0,2,38,10000.0,1.698023464447751,0.4035087719298246,4B,rate_overall,strategy
0,3,37,1000.0,1.7880988709515597,0.1891891891891892,4B,rate_overall,strategy
0,4,39,100.0,1.7657625109927875,0.17094017094017092,4B,rate_overall,strategy
1,0,37,10000.0,1.5540535384754268,0.31531531531531537,4B,rate_overall,strategy
1,1,39,1000.0,1.5715166338920243,0.24786324786324784,4B,rate_overall,strategy
1,2,38,10000.0,1.6765863740259677,0.23684210526315785,4B,rate_overall,strategy
1,3,38,100.0,1.6694996657205374,0.24561403508771926,4B,rate_overall,strategy
1,4,39,100.0,1.7313839479961701,0.21367521367521364,4B,rate_overall,strategy
2,0,41,1000.0,1.7164370489510743,0.30894308943089427,4B,rate_overall,strategy
2,1,47,100.0,1.604240142763101,0.2553191489361702,4B,rate_overall,strategy
2,2,35,1000.0,1.5427974326921559,0.29523809523809524,4B,rate_overall,strategy
2,3,32,10000.0,1.622621810767923,0.23958333333333331,4B,rate_overall,strategy
2,4,36,1000.0,1.7747649567438692,0.3055555555555556,4B,rate_overall,strategy
3,0,40,10.0,1.8746422116034953,0.15833333333333333,4B,rate_overall,strategy
3,1,37,10000.0,1.5399623199848411,0.34234234234234234,4B,rate_overall,strategy
3,2,41,100.0,1.5302982078898966,0.2276422764227642,4B,rate_overall,strategy
3,3,36,1000.0,1.6443400764873255,0.2962962962962962,4B,rate_overall,strategy
3,4,37,100.0,1.679853424758121,0.3063063063063063,4B,rate_overall,strategy
4,0,38,1000.0,1.5958776532868573,0.17543859649122806,4B,rate_overall,strategy
4,1,38,100.0,1.5338538605769894,0.27192982456140347,4B,rate_overall,strategy
4,2,40,10000.0,1.6669319846382677,0.29166666666666663,4B,rate_overall,strategy
4,3,33,100.0,1.6427496054327844,0.2828282828282829,4B,rate_overall,strategy
4,4,42,100.0,1.7702129926826937,0.19047619047619047,4B,rate_overall,strategy
0,0,39,10.0,1.3088100117306025,0.5242165242165243,4B,rate_overall,enriched
0,1,38,10.0,1.3011435799208866,0.5350877192982455,4B,rate_overall,enriched
0,2,38,10.0,1.1755953442331926,0.5526315789473685,4B,rate_overall,enriched
0,3,37,10.0,1.3254620186852584,0.484084084084084,4B,rate_overall,enriched
0,4,39,10.0,1.424061122627835,0.44173789173789163,4B,rate_overall,enriched
1,0,37,1.0,1.3575891167584764,0.5435435435435434,4B,rate_overall,enriched
1,1,39,10.0,1.3159724004810782,0.4901709401709402,4B,rate_overall,enriched
1,2,38,1.0,1.1759321569840093,0.5736842105263157,4B,rate_overall,enriched
1,3,38,1.0,1.2915631198224504,0.5380116959064328,4B,rate_overall,enriched
1,4,39,10.0,1.374691206342111,0.4900284900284899,4B,rate_overall,enriched
2,0,41,10.0,1.3394532181436931,0.5474254742547425,4B,rate_overall,enriched
2,1,47,10.0,1.2783973041660397,0.5314420803782507,4B,rate_overall,enriched
2,2,35,10.0,1.367712337147028,0.5023809523809524,4B,rate_overall,enriched
2,3,32,10.0,1.1877316016935953,0.6083333333333333,4B,rate_overall,enriched
2,4,36,10.0,1.4226674536282056,0.4660493827160493,4B,rate_overall,enriched
3,0,40,10.0,1.5639674148466196,0.3277777777777778,4B,rate_overall,enriched
3,1,37,10.0,1.151778439767252,0.5382882882882883,4B,rate_overall,enriched
3,2,41,10.0,1.2272711848501212,0.5414634146341464,4B,rate_overall,enriched
3,3,36,10.0,1.2864751770677754,0.5438271604938271,4B,rate_overall,enriched
3,4,37,10.0,1.3055654073073277,0.5435435435435435,4B,rate_overall,enriched
4,0,38,10.0,1.3105122921893966,0.5153508771929824,4B,rate_overall,enriched
4,1,38,10.0,1.3082952507126218,0.5491228070175438,4B,rate_overall,enriched
4,2,40,10.0,1.2333471704726107,0.531111111111111,4B,rate_overall,enriched
4,3,33,1.0,1.2487732906741804,0.6094276094276094,4B,rate_overall,enriched
4,4,42,1.0,1.3951894700644665,0.3994708994708995,4B,rate_overall,enriched
0,0,39,10.0,1.3696058136661333,0.4786324786324786,4B,rate_overall,combined
0,1,38,10.0,1.305197716664147,0.5350877192982455,4B,rate_overall,combined
0,2,38,10.0,1.1840162005892378,0.543859649122807,4B,rate_overall,combined
0,3,37,10.0,1.3549509244544176,0.4954954954954955,4B,rate_overall,combined
0,4,39,10.0,1.444992596211184,0.39316239316239315,4B,rate_overall,combined
1,0,37,10.0,1.329395335551872,0.5675675675675674,4B,rate_overall,combined
1,1,39,10.0,1.3398819429256619,0.4358974358974359,4B,rate_overall,combined
1,2,38,10.0,1.182522923991567,0.587719298245614,4B,rate_overall,combined
1,3,38,10.0,1.2896024141410323,0.5,4B,rate_overall,combined
1,4,39,10.0,1.3918674119025538,0.4700854700854701,4B,rate_overall,combined
2,0,41,10.0,1.3427725096822545,0.5284552845528455,4B,rate_overall,combined
2,1,47,10.0,1.2998434355063364,0.5035460992907802,4B,rate_overall,combined
2,2,35,10.0,1.3595228678119098,0.5238095238095237,4B,rate_overall,combined
2,3,32,10.0,1.1924392996588047,0.5729166666666666,4B,rate_overall,combined
2,4,36,100.0,1.4862663149937942,0.4166666666666667,4B,rate_overall,combined
3,0,40,10.0,1.5694792210497792,0.37499999999999994,4B,rate_overall,combined
3,1,37,10.0,1.1422960834891864,0.5225225225225226,4B,rate_overall,combined
3,2,41,10.0,1.256140322219279,0.5203252032520325,4B,rate_overall,combined
3,3,36,10.0,1.2799857091194182,0.5648148148148148,4B,rate_overall,combined
3,4,37,10.0,1.3244804555367804,0.5405405405405406,4B,rate_overall,combined
4,0,38,10.0,1.3038606810069018,0.5,4B,rate_overall,combined
4,1,38,10.0,1.3125822534549538,0.5,4B,rate_overall,combined
4,2,40,100.0,1.254502637428979,0.55,4B,rate_overall,combined
4,3,33,1.0,1.2484725581140566,0.606060606060606,4B,rate_overall,combined
4,4,42,10.0,1.4234397513021286,0.4444444444444445,4B,rate_overall,combined
0,0,39,100.0,1.603670276256351,0.23931623931623933,4B,count_temporal,strategy
0,1,38,1000.0,1.4511554065218923,0.2894736842105263,4B,count_temporal,strategy
0,2,38,100.0,1.6076899107079903,0.3771929824561403,4B,count_temporal,strategy
0,3,37,100.0,1.7491181441597483,0.2792792792792793,4B,count_temporal,strategy
0,4,39,100.0,1.6825100820767425,0.2735042735042735,4B,count_temporal,strategy
1,0,37,1000.0,1.5322601217482164,0.33333333333333337,4B,count_temporal,strategy
1,1,39,100.0,1.552838439903925,0.24786324786324782,4B,count_temporal,strategy
1,2,38,100.0,1.6680433048004015,0.2017543859649123,4B,count_temporal,strategy
1,3,38,100.0,1.6465349175495347,0.31578947368421045,4B,count_temporal,strategy
1,4,39,100.0,1.6580910978789705,0.29059829059829057,4B,count_temporal,strategy
2,0,41,100.0,1.6619793486112275,0.37398373983739835,4B,count_temporal,strategy
2,1,47,100.0,1.5286335071877661,0.3120567375886525,4B,count_temporal,strategy
2,2,35,100.0,1.5306142099406146,0.27619047619047615,4B,count_temporal,strategy
2,3,32,100.0,1.5964042173832693,0.19791666666666666,4B,count_temporal,strategy
2,4,36,100.0,1.7818037468501826,0.26851851851851855,4B,count_temporal,strategy
3,0,40,100.0,1.8039244029313117,0.14999999999999997,4B,count_temporal,strategy
3,1,37,1000.0,1.5151194745978167,0.3423423423423423,4B,count_temporal,strategy
3,2,41,100.0,1.5382692185743527,0.24390243902439024,4B,count_temporal,strategy
3,3,36,100.0,1.6108480913073087,0.24074074074074073,4B,count_temporal,strategy
3,4,37,100.0,1.59170413091233,0.40540540540540543,4B,count_temporal,strategy
4,0,38,100.0,1.612104027281503,0.23684210526315785,4B,count_temporal,strategy
4,1,38,100.0,1.5191162162846734,0.3157894736842105,4B,count_temporal,strategy
4,2,40,100.0,1.5803545655925313,0.375,4B,count_temporal,strategy
4,3,33,100.0,1.5507627203034335,0.4949494949494949,4B,count_temporal,strategy
4,4,42,100.0,1.7133185698358082,0.21428571428571427,4B,count_temporal,strategy
0,0,39,100.0,1.3247819677068278,0.5156695156695157,4B,count_temporal,enriched
0,1,38,10.0,1.2687861723610645,0.5350877192982455,4B,count_temporal,enriched
0,2,38,100.0,1.297029960593917,0.5701754385964913,4B,count_temporal,enriched
0,3,37,10.0,1.4271863769254562,0.4765765765765765,4B,count_temporal,enriched
0,4,39,10.0,1.4843165521942778,0.39900284900284905,4B,count_temporal,enriched
1,0,37,10.0,1.390276218962272,0.5360360360360359,4B,count_temporal,enriched
1,1,39,100.0,1.339429395221409,0.4987179487179486,4B,count_temporal,enriched
1,2,38,100.0,1.278970517306302,0.5561403508771928,4B,count_temporal,enriched
1,3,38,10.0,1.3025533723402152,0.5175438596491229,4B,count_temporal,enriched
1,4,39,10.0,1.397291800642577,0.4729344729344729,4B,count_temporal,enriched
2,0,41,10.0,1.4119634055540053,0.5081300813008129,4B,count_temporal,enriched
2,1,47,10.0,1.305670403290457,0.5361702127659574,4B,count_temporal,enriched
2,2,35,10.0,1.414848478199583,0.41666666666666663,4B,count_temporal,enriched
2,3,32,10.0,1.3139157567227704,0.5874999999999999,4B,count_temporal,enriched
2,4,36,100.0,1.4432048350173208,0.43827160493827155,4B,count_temporal,enriched
3,0,40,10.0,1.4622169334221315,0.4194444444444444,4B,count_temporal,enriched
3,1,37,100.0,1.204650580870365,0.5022522522522522,4B,count_temporal,enriched
3,2,41,100.0,1.277609787880403,0.5252032520325203,4B,count_temporal,enriched
3,3,36,10.0,1.2995851894613306,0.5160493827160493,4B,count_temporal,enriched
3,4,37,10.0,1.4305635417585838,0.47297297297297286,4B,count_temporal,enriched
4,0,38,100.0,1.3171576648627203,0.44517543859649117,4B,count_temporal,enriched
4,1,38,100.0,1.3430510442407353,0.49649122807017537,4B,count_temporal,enriched
4,2,40,100.0,1.3194093257026749,0.49499999999999994,4B,count_temporal,enriched
4,3,33,100.0,1.281442203700373,0.611111111111111,4B,count_temporal,enriched
4,4,42,100.0,1.4483795883024615,0.4312169312169312,4B,count_temporal,enriched
0,0,39,100.0,1.3658695077094927,0.4700854700854701,4B,count_temporal,combined
0,1,38,100.0,1.2010154282445693,0.5350877192982455,4B,count_temporal,combined
0,2,38,100.0,1.3223839635925845,0.543859649122807,4B,count_temporal,combined
0,3,37,100.0,1.4178683710900595,0.5405405405405405,4B,count_temporal,combined
0,4,39,10.0,1.4749731261946555,0.46153846153846156,4B,count_temporal,combined
1,0,37,100.0,1.3123486273349847,0.5765765765765765,4B,count_temporal,combined
1,1,39,100.0,1.3835990907055051,0.4358974358974359,4B,count_temporal,combined
1,2,38,100.0,1.297006436235585,0.5526315789473684,4B,count_temporal,combined
1,3,38,100.0,1.3609560449553362,0.543859649122807,4B,count_temporal,combined
1,4,39,100.0,1.4064023893106816,0.5213675213675213,4B,count_temporal,combined
2,0,41,100.0,1.4145390036029382,0.5447154471544715,4B,count_temporal,combined
2,1,47,100.0,1.3018286573937492,0.5531914893617021,4B,count_temporal,combined
2,2,35,100.0,1.3899452776315868,0.4857142857142858,4B,count_temporal,combined
2,3,32,100.0,1.303564981225903,0.5833333333333333,4B,count_temporal,combined
2,4,36,100.0,1.451807460696186,0.45370370370370366,4B,count_temporal,combined
3,0,40,100.0,1.5198915835051612,0.425,4B,count_temporal,combined
3,1,37,100.0,1.2571236774677068,0.5135135135135135,4B,count_temporal,combined
3,2,41,100.0,1.2827392085755593,0.5203252032520325,4B,count_temporal,combined
3,3,36,100.0,1.3010983618195104,0.5648148148148148,4B,count_temporal,combined
3,4,37,10.0,1.4039488458219986,0.5135135135135134,4B,count_temporal,combined
4,0,38,100.0,1.3495593443635336,0.46491228070175444,4B,count_temporal,combined
4,1,38,100.0,1.3318981449218115,0.5087719298245613,4B,count_temporal,combined
4,2,40,100.0,1.3252897097572016,0.5666666666666667,4B,count_temporal,combined
4,3,33,100.0,1.2510404157516146,0.6767676767676767,4B,count_temporal,combined
4,4,42,100.0,1.4589317707462428,0.4126984126984127,4B,count_temporal,combined
0,0,39,1000.0,1.5295182930401416,0.23931623931623933,4B,rate_temporal,strategy
0,1,38,10000.0,1.473111000752539,0.3157894736842105,4B,rate_temporal,strategy
0,2,38,1000.0,1.678989396839047,0.3245614035087719,4B,rate_temporal,strategy
0,3,37,1000.0,1.789229920333392,0.2072072072072072,4B,rate_temporal,strategy
0,4,39,100.0,1.7936581065736175,0.23076923076923073,4B,rate_temporal,strategy
1,0,37,1000.0,1.5506798124241634,0.2792792792792793,4B,rate_temporal,strategy
1,1,39,1000.0,1.5560709270590698,0.19658119658119655,4B,rate_temporal,strategy
1,2,38,10000.0,1.6759014342821243,0.22807017543859648,4B,rate_temporal,strategy
1,3,38,100.0,1.640533797648338,0.28947368421052627,4B,rate_temporal,strategy
1,4,39,1000.0,1.695362443028298,0.30769230769230765,4B,rate_temporal,strategy
2,0,41,100.0,1.6986363480388307,0.2520325203252033,4B,rate_temporal,strategy
2,1,47,1000.0,1.582039896655528,0.36879432624113473,4B,rate_temporal,strategy
2,2,35,1000.0,1.5326505874530951,0.2666666666666666,4B,rate_temporal,strategy
2,3,32,1000.0,1.6136925750258373,0.13541666666666666,4B,rate_temporal,strategy
2,4,36,1000.0,1.7781215609782173,0.3333333333333333,4B,rate_temporal,strategy
3,0,40,100.0,1.8692137083561484,0.19166666666666665,4B,rate_temporal,strategy
3,1,37,1000.0,1.5259490504757245,0.27027027027027023,4B,rate_temporal,strategy
3,2,41,100.0,1.4875039448902971,0.2682926829268293,4B,rate_temporal,strategy
3,3,36,1000.0,1.6427054714182203,0.3148148148148148,4B,rate_temporal,strategy
3,4,37,100.0,1.6454633305126898,0.36936936936936937,4B,rate_temporal,strategy
4,0,38,100.0,1.6072762354149168,0.23684210526315785,4B,rate_temporal,strategy
4,1,38,1000.0,1.5261424863197701,0.31578947368421045,4B,rate_temporal,strategy
4,2,40,10000.0,1.6643072773443788,0.29166666666666663,4B,rate_temporal,strategy
4,3,33,100.0,1.642447135857123,0.3232323232323232,4B,rate_temporal,strategy
4,4,42,100.0,1.7780595135747812,0.18253968253968253,4B,rate_temporal,strategy
0,0,39,10.0,1.2895966503221308,0.5156695156695157,4B,rate_temporal,enriched
0,1,38,100.0,1.2195133339116837,0.5526315789473684,4B,rate_temporal,enriched
0,2,38,100.0,1.2305887917642022,0.5701754385964911,4B,rate_temporal,enriched
0,3,37,100.0,1.3742337004878664,0.49909909909909905,4B,rate_temporal,enriched
0,4,39,10.0,1.430706273677482,0.4331908831908832,4B,rate_temporal,enriched
1,0,37,10.0,1.3563459207694382,0.5495495495495494,4B,rate_temporal,enriched
1,1,39,10.0,1.3462803520847548,0.4987179487179486,4B,rate_temporal,enriched
1,2,38,10.0,1.1695831441984397,0.6175438596491227,4B,rate_temporal,enriched
1,3,38,10.0,1.2692978868035005,0.5643274853801169,4B,rate_temporal,enriched
1,4,39,10.0,1.4258321095757225,0.43874643874643876,4B,rate_temporal,enriched
2,0,41,10.0,1.3805335333283484,0.4959349593495935,4B,rate_temporal,enriched
2,1,47,10.0,1.2692669542400157,0.5290780141843971,4B,rate_temporal,enriched
2,2,35,10.0,1.354200763155386,0.4642857142857143,4B,rate_temporal,enriched
2,3,32,10.0,1.2330882941741534,0.5770833333333333,4B,rate_temporal,enriched
2,4,36,100.0,1.4474754751476766,0.4104938271604938,4B,rate_temporal,enriched
3,0,40,10.0,1.6104919068272392,0.35277777777777775,4B,rate_temporal,enriched
3,1,37,10.0,1.2009802150165045,0.4842342342342342,4B,rate_temporal,enriched
3,2,41,10.0,1.2386395448271617,0.5414634146341463,4B,rate_temporal,enriched
3,3,36,10.0,1.2552964420187696,0.5993827160493826,4B,rate_temporal,enriched
3,4,37,10.0,1.3334781677284844,0.5315315315315314,4B,rate_temporal,enriched
4,0,38,10.0,1.3166176446260054,0.4890350877192982,4B,rate_temporal,enriched
4,1,38,10.0,1.3229936679348238,0.5140350877192982,4B,rate_temporal,enriched
4,2,40,100.0,1.2307084839790752,0.5977777777777777,4B,rate_temporal,enriched
4,3,33,10.0,1.241463322294799,0.6161616161616161,4B,rate_temporal,enriched
4,4,42,10.0,1.4580532959932728,0.455026455026455,4B,rate_temporal,enriched
0,0,39,10.0,1.3180569940412812,0.4957264957264957,4B,rate_temporal,combined
0,1,38,100.0,1.2137524195222746,0.5526315789473684,4B,rate_temporal,combined
0,2,38,100.0,1.2183153292343207,0.5701754385964912,4B,rate_temporal,combined
0,3,37,100.0,1.4177939616019153,0.4954954954954955,4B,rate_temporal,combined
0,4,39,10.0,1.3736625508079088,0.4786324786324786,4B,rate_temporal,combined
1,0,37,10.0,1.3596859428467531,0.5405405405405405,4B,rate_temporal,combined
1,1,39,10.0,1.3364137443215178,0.46153846153846145,4B,rate_temporal,combined
1,2,38,100.0,1.2287895028329145,0.6140350877192983,4B,rate_temporal,combined
1,3,38,10.0,1.2771111127401125,0.5526315789473685,4B,rate_temporal,combined
1,4,39,10.0,1.3833941001203436,0.4871794871794871,4B,rate_temporal,combined
2,0,41,10.0,1.3577062833348366,0.5284552845528455,4B,rate_temporal,combined
2,1,47,10.0,1.2499706183341015,0.5531914893617021,4B,rate_temporal,combined
2,2,35,10.0,1.3261927246080238,0.4666666666666666,4B,rate_temporal,combined
2,3,32,100.0,1.238636327531676,0.6354166666666666,4B,rate_temporal,combined
2,4,36,100.0,1.4450118067175146,0.42592592592592593,4B,rate_temporal,combined
3,0,40,10.0,1.5710316411970233,0.4416666666666666,4B,rate_temporal,combined
3,1,37,100.0,1.1665463774272962,0.5135135135135134,4B,rate_temporal,combined
3,2,41,10.0,1.1992140129547022,0.5772357723577235,4B,rate_temporal,combined
3,3,36,100.0,1.307568749214152,0.574074074074074,4B,rate_temporal,combined
3,4,37,10.0,1.31181115155657,0.5315315315315314,4B,rate_temporal,combined
4,0,38,10.0,1.3370342682090601,0.4912280701754386,4B,rate_temporal,combined
4,1,38,100.0,1.283905650518424,0.5263157894736841,4B,rate_temporal,combined
4,2,40,100.0,1.2366096494947771,0.55,4B,rate_temporal,combined
4,3,33,10.0,1.2372151896492867,0.6363636363636362,4B,rate_temporal,combined
4,4,42,100.0,1.484374226613783,0.46825396825396826,4B,rate_temporal,combined
0,0,39,10.0,1.686735967430697,0.19658119658119658,31B,count_overall,strategy
0,1,38,1000.0,1.5509225133042592,0.2894736842105264,31B,count_overall,strategy
0,2,38,100.0,1.7324306275794903,0.23684210526315785,31B,count_overall,strategy
0,3,37,10.0,1.8563473649264621,0.16216216216216217,31B,count_overall,strategy
0,4,39,1000.0,1.689822777838083,0.23931623931623933,31B,count_overall,strategy
1,0,37,100.0,1.5682372680672976,0.2972972972972973,31B,count_overall,strategy
1,1,39,1000.0,1.646531196519141,0.2051282051282051,31B,count_overall,strategy
1,2,38,100.0,1.6782211164728147,0.25438596491228066,31B,count_overall,strategy
1,3,38,100.0,1.760433945446031,0.30701754385964913,31B,count_overall,strategy
1,4,39,100.0,1.7771207425933198,0.23076923076923078,31B,count_overall,strategy
2,0,41,100.0,1.7872123938153799,0.22764227642276424,31B,count_overall,strategy
2,1,47,10.0,1.7388195635892751,0.07092198581560283,31B,count_overall,strategy
2,2,35,10000.0,1.6081861255313725,0.2571428571428572,31B,count_overall,strategy
2,3,32,10000.0,1.6964633864871503,0.26041666666666663,31B,count_overall,strategy
2,4,36,100.0,1.5816364692175457,0.24074074074074078,31B,count_overall,strategy
3,0,40,1000.0,1.7188539992390592,0.225,31B,count_overall,strategy
3,1,37,10000.0,1.5988600283239536,0.3153153153153153,31B,count_overall,strategy
3,2,41,100.0,1.6313747622126944,0.17073170731707318,31B,count_overall,strategy
3,3,36,100.0,1.7336531498916323,0.31481481481481477,31B,count_overall,strategy
3,4,37,100.0,1.7430412942735218,0.2702702702702703,31B,count_overall,strategy
4,0,38,10.0,1.6502504579640933,0.2719298245614035,31B,count_overall,strategy
4,1,38,1000.0,1.7085694354184928,0.17543859649122806,31B,count_overall,strategy
4,2,40,100.0,1.7715268865645253,0.19166666666666665,31B,count_overall,strategy
4,3,33,100.0,1.650314999105998,0.29292929292929293,31B,count_overall,strategy
4,4,42,100.0,1.6549535151878114,0.18650793650793648,31B,count_overall,strategy
0,0,39,10.0,1.3679364697534873,0.5042735042735043,31B,count_overall,enriched
0,1,38,10.0,1.3856693513216918,0.4824561403508771,31B,count_overall,enriched
0,2,38,100.0,1.5721289539631231,0.37719298245614025,31B,count_overall,enriched
0,3,37,10.0,1.4925369636530916,0.4054054054054054,31B,count_overall,enriched
0,4,39,100.0,1.5310795610720909,0.30769230769230765,31B,count_overall,enriched
1,0,37,10.0,1.442512097897836,0.4864864864864864,31B,count_overall,enriched
1,1,39,10.0,1.4614201361860566,0.46153846153846145,31B,count_overall,enriched
1,2,38,100.0,1.378522467156338,0.40350877192982454,31B,count_overall,enriched
1,3,38,10.0,1.4921031680981032,0.4385964912280701,31B,count_overall,enriched
1,4,39,10.0,1.5576365627151394,0.29914529914529914,31B,count_overall,enriched
2,0,41,10.0,1.5311257244028453,0.3902439024390244,31B,count_overall,enriched
2,1,47,10.0,1.626126585132352,0.32624113475177297,31B,count_overall,enriched
2,2,35,10.0,1.4232279026902683,0.4476190476190475,31B,count_overall,enriched
2,3,32,10.0,1.3228649000672605,0.5625,31B,count_overall,enriched
2,4,36,10.0,1.3406972042092535,0.4074074074074074,31B,count_overall,enriched
3,0,40,10.0,1.4204855577262414,0.4833333333333333,31B,count_overall,enriched
3,1,37,10.0,1.6410791618546958,0.34234234234234234,31B,count_overall,enriched
3,2,41,10.0,1.3747969768923385,0.5284552845528455,31B,count_overall,enriched
3,3,36,10.0,1.4989252605085677,0.33333333333333326,31B,count_overall,enriched
3,4,37,10.0,1.5020902510366325,0.4549549549549548,31B,count_overall,enriched
4,0,38,100.0,1.3814001581604924,0.4473684210526316,31B,count_overall,enriched
4,1,38,10.0,1.4003899119965695,0.4473684210526316,31B,count_overall,enriched
4,2,40,100.0,1.468813548115057,0.3716666666666667,31B,count_overall,enriched
4,3,33,10.0,1.4913713451430852,0.4444444444444444,31B,count_overall,enriched
4,4,42,10.0,1.5713551414332134,0.373015873015873,31B,count_overall,enriched
0,0,39,100.0,1.4201109878260187,0.4786324786324786,31B,count_overall,combined
0,1,38,100.0,1.323734300724747,0.4298245614035087,31B,count_overall,combined
0,2,38,100.0,1.587658629469572,0.34210526315789475,31B,count_overall,combined
0,3,37,100.0,1.5457331062732236,0.4324324324324324,31B,count_overall,combined
0,4,39,100.0,1.550771382734193,0.2905982905982906,31B,count_overall,combined
1,0,37,10.0,1.4340983761678328,0.46846846846846846,31B,count_overall,combined
1,1,39,100.0,1.4719592532203392,0.49572649572649563,31B,count_overall,combined
1,2,38,100.0,1.3879993408443987,0.3947368421052631,31B,count_overall,combined
1,3,38,10.0,1.5489294415397545,0.3333333333333333,31B,count_overall,combined
1,4,39,100.0,1.5990431398423757,0.29914529914529914,31B,count_overall,combined
2,0,41,100.0,1.583155017464031,0.4552845528455284,31B,count_overall,combined
2,1,47,10.0,1.6716775514834727,0.24113475177304963,31B,count_overall,combined
2,2,35,10.0,1.4160311877783933,0.4761904761904761,31B,count_overall,combined
2,3,32,10.0,1.3177269636378166,0.5729166666666666,31B,count_overall,combined
2,4,36,100.0,1.362509608958417,0.39814814814814814,31B,count_overall,combined
3,0,40,100.0,1.4571801744749393,0.425,31B,count_overall,combined
3,1,37,10.0,1.6822462989676361,0.2882882882882883,31B,count_overall,combined
3,2,41,10.0,1.4586314206298032,0.4146341463414634,31B,count_overall,combined
3,3,36,100.0,1.517842712919842,0.32407407407407407,31B,count_overall,combined
3,4,37,100.0,1.5317549486809363,0.42342342342342343,31B,count_overall,combined
4,0,38,100.0,1.3890525200739183,0.4298245614035087,31B,count_overall,combined
4,1,38,100.0,1.4696738419880446,0.45614035087719296,31B,count_overall,combined
4,2,40,100.0,1.4923963139211698,0.3833333333333333,31B,count_overall,combined
4,3,33,100.0,1.4840449134988627,0.42424242424242425,31B,count_overall,combined
4,4,42,100.0,1.5607713681251905,0.3174603174603175,31B,count_overall,combined
0,0,39,100.0,1.6293873419666507,0.2051282051282051,31B,rate_overall,strategy
0,1,38,10000.0,1.5611910703236669,0.22807017543859648,31B,rate_overall,strategy
0,2,38,10000.0,1.766605986340819,0.21929824561403505,31B,rate_overall,strategy
0,3,37,1000.0,1.8089333971994892,0.14414414414414414,31B,rate_overall,strategy
0,4,39,100.0,1.7440013916452757,0.15384615384615383,31B,rate_overall,strategy
1,0,37,10000.0,1.6086571056432675,0.30630630630630634,31B,rate_overall,strategy
1,1,39,10000.0,1.6546509685932402,0.27350427350427353,31B,rate_overall,strategy
1,2,38,10000.0,1.695333697938387,0.22807017543859648,31B,rate_overall,strategy
1,3,38,10000.0,1.7622626440522267,0.19298245614035087,31B,rate_overall,strategy
1,4,39,100.0,1.8018132779143627,0.14529914529914528,31B,rate_overall,strategy
