model,decoding_group,semantic_category,discourse_relation,n_runs,mean_joint_prevalence,sd_joint_prevalence,mean_lift,sd_lift,mean_support,total_support,support_is_thin
Gemma 4 2B,Stochastic,Uncertainty,Temporal,3,0.0027412726369507295,0.002507143271577731,0.15292034494064088,0.13250289252963426,1.6666666666666667,5,False
Gemma 4 2B,Stochastic,Uncertainty,Any explicit,3,0.1698223162200564,0.009651544905791615,1.005772701379393,0.05384182322537719,102.33333333333333,307,False
Gemma 4 2B,Greedy,Mechanical,Comparison,1,0.0,,0.0,,0.0,0,True
Gemma 4 2B,Greedy,Mechanical,Contingency,1,0.001669449081803005,,0.849645390070922,,1.0,1,True
Gemma 4 2B,Greedy,Mechanical,Expansion,1,0.001669449081803005,,1.0990825688073396,,1.0,1,True
Gemma 4 2B,Greedy,Mechanical,Temporal,1,0.001669449081803005,,4.792000000000001,,1.0,1,True
Gemma 4 2B,Greedy,Mechanical,Any explicit,1,0.001669449081803005,,0.37672955974842776,,1.0,1,True
Gemma 4 2B,Greedy,Testimony,Comparison,1,0.08347245409015025,,1.6080536912751677,,50.0,50,False
Gemma 4 2B,Greedy,Testimony,Contingency,1,0.02671118530884808,,0.45618544433338093,,16.0,16,False
Gemma 4 2B,Greedy,Testimony,Expansion,1,0.07512520868113523,,1.659688442829875,,45.0,45,False
Gemma 4 2B,Greedy,Testimony,Temporal,1,0.03005008347245409,,2.8944966442953017,,18.0,18,False
Gemma 4 2B,Greedy,Testimony,Any explicit,1,0.15859766277128548,,1.2009834958423031,,95.0,95,False
Gemma 4 2B,Greedy,SocialJudgment,Comparison,1,0.1001669449081803,,1.843076923076923,,60.0,60,False
Gemma 4 2B,Greedy,SocialJudgment,Contingency,1,0.0333889816360601,,0.5446444808146935,,20.0,20,False
Gemma 4 2B,Greedy,SocialJudgment,Expansion,1,0.0667779632721202,,1.4090802164196659,,40.0,40,False
Gemma 4 2B,Greedy,SocialJudgment,Temporal,1,0.018363939899833055,,1.6894871794871795,,11.0,11,False
Gemma 4 2B,Greedy,SocialJudgment,Any explicit,1,0.17696160267111852,,1.2799145299145298,,106.0,106,False
